student_id,college,gpa,year_of_study,enrollment_status
STU02174,Science,3.64,1,Full-time
STU02245,Engineering,3.64,3,Full-time
STU02382,Science,3.64,4,Full-time
STU02882,Science,3.64,2,Full-time
STU02965,Engineering,3.64,3,Full-time
STU03283,Arts,3.64,3,Part-time
STU04621,Engineering,3.64,2,Full-time
STU04767,Arts,3.64,3,Full-time
STU00250,Science,3.63,4,Full-time
STU00253,Engineering,3.63,2,Full-time
STU00552,Business,3.63,1,Full-time
STU01137,Engineering,3.63,1,Full-time
STU01149,Engineering,3.63,1,Full-time
STU01666,Science,3.63,4,Full-time
STU02041,Engineering,3.63,4,Full-time
STU02234,Science,3.63,3,Full-time
STU02507,Arts,3.63,4,Full-time
STU02658,Science,3.63,2,Full-time
STU02785,Engineering,3.63,3,Full-time
STU03515,Arts,3.63,3,Part-time
STU04049,Engineering,3.63,4,Full-time
STU04158,Science,3.63,2,Part-time
STU04812,Business,3.63,3,Full-time
STU00220,Business,3.62,2,Part-time
STU00537,Engineering,3.62,1,Full-time
STU00772,Business,3.62,2,Full-time
STU01008,Business,3.62,1,Full-time
STU01854,Science,3.62,1,Full-time
STU02055,Arts,3.62,1,Full-time
STU02509,Engineering,3.62,3,Full-time
STU02719,Arts,3.62,3,Full-time
STU02826,Science,3.62,3,Full-time
STU02918,Science,3.62,4,Full-time
STU03509,Engineering,3.62,3,Full-time
STU03704,Business,3.62,3,Full-time
STU04070,Science,3.62,3,Full-time
STU04089,Engineering,3.62,2,Full-time
STU04201,Engineering,3.62,4,Full-time
STU04607,Arts,3.62,1,Full-time
STU04654,Science,3.62,1,Full-time
STU04943,Arts,3.62,2,Part-time
STU00377,Engineering,3.61,2,Full-time
STU00524,Business,3.61,2,Full-time
STU01028,Business,3.61,3,Full-time
STU01244,Business,3.61,2,Full-time
STU01407,Arts,3.61,3,Full-time
STU01642,Science,3.61,1,Full-time
STU01762,Science,3.61,1,Full-time
STU02372,Business,3.61,4,Full-time
STU02543,Arts,3.61,1,Full-time
STU02619,Arts,3.61,4,Full-time
STU02782,Science,3.61,4,Full-time
STU03277,Engineering,3.61,1,Full-time
STU03398,Science,3.61,2,Full-time
STU03618,Science,3.61,1,Full-time
STU03900,Business,3.61,4,Full-time
STU03905,Engineering,3.61,4,Full-time
STU04396,Business,3.61,3,Full-time
STU04728,Business,3.61,2,Full-time
STU04950,Science,3.61,1,Full-time
STU00525,Engineering,3.6,1,Full-time
STU00726,Science,3.6,4,Full-time
STU00812,Business,3.6,3,Full-time
STU01448,Business,3.6,3,Part-time
STU01559,Arts,3.6,4,Full-time
STU01780,Business,3.6,2,Full-time
STU01859,Arts,3.6,2,Part-time
STU01874,Science,3.6,2,Part-time
STU01963,Arts,3.6,1,Full-time
STU01980,Business,3.6,2,Full-time
STU02164,Business,3.6,3,Full-time
STU02611,Arts,3.6,2,Full-time
STU02977,Engineering,3.6,3,Full-time
STU03094,Science,3.6,1,Full-time
STU03130,Science,3.6,4,Full-time
STU03475,Arts,3.6,2,Full-time
STU03573,Engineering,3.6,1,Full-time
STU03582,Science,3.6,2,Full-time
STU03667,Arts,3.6,4,Full-time
STU03829,Engineering,3.6,3,Full-time
STU04378,Science,3.6,2,Full-time
STU04668,Business,3.6,1,Full-time
STU04984,Business,3.6,1,Full-time
STU00166,Science,3.59,4,Full-time
STU00315,Arts,3.59,1,Full-time
STU00932,Business,3.59,1,Full-time
STU01152,Business,3.59,3,Full-time
STU02176,Business,3.59,1,Full-time
STU02536,Business,3.59,3,Full-time
STU02682,Science,3.59,3,Full-time
STU02890,Science,3.59,1,Part-time
STU03206,Science,3.59,4,Full-time
STU03275,Arts,3.59,3,Full-time
STU03425,Engineering,3.59,2,Full-time
STU03469,Engineering,3.59,4,Full-time
STU03722,Science,3.59,4,Full-time
STU03952,Business,3.59,1,Full-time
STU04657,Engineering,3.59,3,Full-time
STU00013,Engineering,3.58,4,Full-time
STU00717,Engineering,3.58,1,Full-time
STU00893,Engineering,3.58,4,Part-time
STU01167,Arts,3.58,4,Full-time
STU01972,Business,3.58,4,Full-time
STU02248,Business,3.58,3,Full-time
STU02444,Business,3.58,4,Full-time
STU03006,Science,3.58,4,Full-time
STU03760,Business,3.58,1,Full-time
STU03860,Business,3.58,2,Full-time
STU03898,Science,3.58,3,Full-time
STU03981,Engineering,3.58,4,Full-time
STU04144,Business,3.58,3,Full-time
STU04442,Science,3.58,3,Full-time
STU04453,Engineering,3.58,1,Full-time
STU00063,Arts,3.57,3,Full-time
STU00404,Business,3.57,3,Full-time
STU00944,Business,3.57,1,Full-time
STU01030,Science,3.57,2,Full-time
STU01396,Business,3.57,1,Full-time
STU01648,Business,3.57,4,Full-time
STU01741,Engineering,3.57,4,Full-time
STU02150,Science,3.57,1,Full-time
STU02217,Engineering,3.57,4,Full-time
STU02254,Science,3.57,2,Full-time
STU02432,Business,3.57,2,Full-time
STU02501,Engineering,3.57,3,Full-time
STU02532,Business,3.57,4,Part-time
STU02951,Arts,3.57,2,Full-time
STU03189,Engineering,3.57,2,Full-time
STU03653,Engineering,3.57,2,Full-time
STU03691,Arts,3.57,3,Full-time
STU03784,Business,3.57,1,Full-time
STU03874,Science,3.57,4,Full-time
STU04024,Business,3.57,1,Full-time
STU04305,Engineering,3.57,3,Part-time
STU04309,Engineering,3.57,4,Full-time
STU04344,Business,3.57,3,Full-time
STU04664,Business,3.57,3,Full-time
STU04665,Engineering,3.57,1,Full-time
STU04776,Business,3.57,3,Full-time
STU00293,Engineering,3.56,1,Full-time
STU00508,Business,3.56,2,Full-time
STU01141,Engineering,3.56,2,Full-time
STU01161,Engineering,3.56,3,Full-time
STU01565,Engineering,3.56,2,Full-time
STU01684,Business,3.56,4,Full-time
STU01938,Science,3.56,3,Full-time
STU02089,Engineering,3.56,2,Full-time
STU02154,Science,3.56,3,Full-time
STU02325,Engineering,3.56,2,Full-time
STU02381,Engineering,3.56,1,Full-time
STU02591,Arts,3.56,1,Full-time
STU02657,Engineering,3.56,4,Full-time
STU03132,Business,3.56,2,Full-time
STU03159,Arts,3.56,4,Full-time
STU03397,Engineering,3.56,2,Full-time
STU03562,Science,3.56,1,Full-time
STU03607,Arts,3.56,3,Full-time
STU03818,Science,3.56,1,Full-time
STU03833,Engineering,3.56,4,Part-time
STU03896,Business,3.56,2,Full-time
STU04026,Science,3.56,2,Full-time
STU04053,Engineering,3.56,3,Full-time
STU04349,Engineering,3.56,3,Full-time
STU04880,Business,3.56,1,Part-time
STU00127,Arts,3.55,1,Part-time
STU00438,Science,3.55,4,Full-time
STU00770,Science,3.55,3,Full-time
STU00990,Science,3.55,4,Full-time
STU01553,Engineering,3.55,2,Full-time
STU02141,Engineering,3.55,1,Full-time
STU02146,Science,3.55,1,Full-time
STU02327,Arts,3.55,1,Full-time
STU03276,Business,3.55,1,Full-time
STU03359,Arts,3.55,4,Full-time
STU03777,Engineering,3.55,4,Full-time
STU03803,Arts,3.55,3,Full-time
STU03819,Arts,3.55,2,Full-time
STU04057,Engineering,3.55,1,Part-time
STU04216,Business,3.55,2,Full-time
STU04343,Arts,3.55,4,Part-time
STU04709,Engineering,3.55,2,Full-time
STU04774,Science,3.55,2,Full-time
STU04805,Engineering,3.55,3,Part-time
STU04818,Science,3.55,1,Full-time
STU00074,Science,3.54,1,Full-time
STU00187,Arts,3.54,1,Full-time
STU00379,Arts,3.54,4,Full-time
STU00681,Engineering,3.54,2,Full-time
STU00732,Business,3.54,3,Full-time
STU00738,Science,3.54,3,Full-time
STU00907,Arts,3.54,1,Full-time
STU01111,Arts,3.54,2,Full-time
STU01166,Science,3.54,2,Full-time
STU01310,Science,3.54,2,Full-time
STU01314,Science,3.54,1,Full-time
STU01481,Engineering,3.54,4,Full-time
STU01670,Science,3.54,4,Full-time
STU01852,Business,3.54,4,Full-time
STU01871,Arts,3.54,4,Full-time
STU02923,Arts,3.54,4,Full-time
STU02984,Business,3.54,3,Full-time
STU03179,Arts,3.54,3,Full-time
STU03375,Arts,3.54,4,Part-time
STU03514,Science,3.54,2,Full-time
STU03742,Science,3.54,1,Part-time
STU03861,Engineering,3.54,2,Full-time
STU03985,Engineering,3.54,2,Full-time
STU04330,Science,3.54,4,Full-time
STU04870,Science,3.54,1,Full-time
STU04999,Arts,3.54,4,Full-time
STU00272,Business,3.53,1,Full-time
STU00445,Engineering,3.53,3,Full-time
STU00504,Business,3.53,3,Part-time
STU00518,Science,3.53,4,Full-time
STU00531,Arts,3.53,1,Full-time
STU01511,Arts,3.53,4,Full-time
STU01729,Engineering,3.53,1,Full-time
STU01835,Arts,3.53,2,Full-time
STU02749,Engineering,3.53,3,Part-time
STU02889,Engineering,3.53,3,Part-time
STU04178,Science,3.53,2,Full-time
STU04269,Engineering,3.53,4,Full-time
STU04525,Engineering,3.53,2,Full-time
STU04546,Science,3.53,4,Full-time
STU04640,Business,3.53,1,Part-time
STU04940,Business,3.53,1,Full-time
STU00036,Business,3.52,1,Full-time
STU00114,Science,3.52,2,Full-time
STU00121,Engineering,3.52,3,Part-time
STU00271,Arts,3.52,1,Full-time
STU00390,Science,3.52,3,Full-time
STU00619,Arts,3.52,1,Full-time
STU00708,Business,3.52,3,Full-time
STU01005,Engineering,3.52,3,Full-time
STU01124,Business,3.52,2,Full-time
STU01477,Engineering,3.52,2,Full-time
STU02063,Arts,3.52,3,Full-time
STU02553,Engineering,3.52,1,Part-time
STU02706,Science,3.52,3,Full-time
STU02773,Engineering,3.52,3,Part-time
STU02927,Arts,3.52,2,Full-time
STU02960,Business,3.52,4,Full-time
STU03406,Science,3.52,3,Full-time
STU03542,Science,3.52,1,Full-time
STU03832,Business,3.52,4,Full-time
STU04224,Business,3.52,3,Full-time
STU04325,Engineering,3.52,4,Full-time
STU04617,Engineering,3.52,4,Full-time
STU04862,Science,3.52,1,Full-time
STU00068,Business,3.51,2,Full-time
STU00117,Engineering,3.51,1,Full-time
STU00386,Science,3.51,1,Full-time
STU00821,Engineering,3.51,2,Full-time
STU01408,Business,3.51,3,Full-time
STU01529,Engineering,3.51,1,Part-time
STU01547,Arts,3.51,4,Full-time
STU01674,Science,3.51,4,Full-time
STU01936,Business,3.51,2,Full-time
STU01982,Science,3.51,4,Full-time
STU02121,Engineering,3.51,2,Full-time
STU02212,Business,3.51,2,Part-time
STU02301,Engineering,3.51,3,Full-time
STU02525,Engineering,3.51,3,Full-time
STU02569,Engineering,3.51,1,Full-time
STU02592,Business,3.51,3,Full-time
STU03131,Arts,3.51,4,Full-time
STU03288,Business,3.51,4,Full-time
STU03300,Business,3.51,2,Full-time
STU03319,Arts,3.51,3,Full-time
STU03327,Arts,3.51,4,Full-time
STU03447,Arts,3.51,1,Full-time
STU03476,Business,3.51,1,Full-time
STU03502,Science,3.51,2,Full-time
STU03551,Arts,3.51,4,Full-time
STU03823,Arts,3.51,1,Full-time
STU03920,Business,3.51,1,Full-time
STU03982,Science,3.51,1,Full-time
STU04002,Science,3.51,1,Part-time
STU04290,Science,3.51,1,Full-time
STU04454,Science,3.51,2,Full-time
STU04633,Engineering,3.51,2,Full-time
STU04750,Science,3.51,1,Part-time
STU04949,Engineering,3.51,2,Full-time
STU00277,Engineering,3.5,1,Full-time
STU00612,Business,3.5,4,Full-time
STU00885,Engineering,3.5,2,Full-time
STU00924,Business,3.5,1,Full-time
STU00991,Arts,3.5,1,Full-time
STU01054,Science,3.5,2,Full-time
STU01295,Arts,3.5,3,Full-time
STU01308,Business,3.5,1,Full-time
STU01608,Business,3.5,2,Full-time
STU01756,Business,3.5,3,Full-time
